vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white
Matsu El Viejo 2020|El Viejo|2020|Toro|Matsu|Tinto de Toro|Tempranillo|31.41|2.7017856|4.408111|1.7252318|3.3717089|17596|4.3|white
Más Que Vinos La Plazuela 2019|La Plazuela|2019|Castilla|Más Que Vinos|Tinto|Grenache., Tempranillo|38.23|3.1395574|4.067735|1.8091872|3.2284842|1610|4.3|white
Abadía Retuerta Selección Especial 2019|Selección Especial|2019|Abadía Retuerta|Abadía Retuerta|Tinto|Grenache., Tempranillo|29.9|2.9820104|4.0099397|1.7910992|3.0818484|54361|4.2|white
Hacienda Monasterio Cosecha 2020|Cosecha|2020|Ribera del Duero|Hacienda Monasterio|Tinto de Ribera del Duero|Tempranillo|40.45|3.6319618|3.9380183|1.8585652|3.398974|32629|4.3|white
Bodegas San Román Tinto 2019|Tinto|2019|Toro|Bodegas San Román|Tinto de Toro|Tempranillo|29.92|2.7389703|4.3437605|1.7120945|3.370108|22258|4.3|white
Carmelo Rodero Crianza 2019|Crianza|2019|Ribera del Duero|Carmelo Rodero|Tinto de Ribera del Duero|Tempranillo|49.9|3.6110682|3.8990178|1.8451487|3.4183364|21859|4.1|white
Volver Cuvée Old Vines Unfiltered 2019|Cuvée Old Vines Unfiltered|2019|Jumilla|Volver|Tempranillo|Tempranillo|24.95|3.1795945|4.3392677|2.4528387|3.3850513|1343|4.3|white
Volver Cuvée Old Vines Unfiltered 2020|Cuvée Old Vines Unfiltered|2020|Jumilla|Volver|Tempranillo|Tempranillo|25.49|3.1795945|4.3392677|2.4528387|3.3850513|1343|4.3|white
Castillo Perelada Empordà Gran Claustro 2020|Empordà Gran Claustro|2020|Empordà|Castillo Perelada|Tinto|Grenache., Tempranillo|41.5|3.061701|4.1670647|2.0085466|2.9230897|1316|4.3|white
Tinto Pesquera Reserva 2018|Reserva|2018|Ribera del Duero|Tinto Pesquera|Tinto de Ribera del Duero|Tempranillo|38.41|3.6964393|3.919391|1.7433907|3.5289264|26824|4.2|white
Casa Rojo Alexander vs. The Ham Factory 2018|Alexander vs. The Ham Factory|2018|Ribera del Duero|Casa Rojo|Tinto de Ribera del Duero|Tempranillo|34.9|3.6987195|3.943587|1.6905617|3.5857832|8164|4.1|white
Bodegas Valduero Ribera del Duero Una Cepa I 2018|Ribera del Duero Una Cepa I|2018|Ribera del Duero|Bodegas Valduero|Tinto de Ribera del Duero|Tempranillo|47.24|3.586559|3.8501773|1.8391277|3.4804733|12984|4.3|white
Pago de Los Capellanes Crianza Tinto 2021|Crianza Tinto|2021|Ribera del Duero|Pago de Los Capellanes|Tinto de Ribera del Duero|Tempranillo|25.89|3.6748898|3.8665874|1.8077632|3.4696796|40671|4.2|white
Álvaro Palacios Les Terrasses Laderas de Pizarra 2020|Les Terrasses Laderas de Pizarra|2020|Priorato|Álvaro Palacios|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|38.5|3.4754417|4.5017743|1.6162652|3.2219994|23443|4.2|white
Arzuaga Reserva Ribera del Duero 2019|Reserva Ribera del Duero|2019|Ribera del Duero|Arzuaga|Tinto de Ribera del Duero|Tempranillo|35.0|3.7115827|3.9421253|1.7995293|3.5555644|13095|4.3|white
Albet i Noya Martí Reserva Penedès 2019|Martí Reserva Penedès|2019|Penedès|Albet i Noya|Tinto|Grenache., Tempranillo|40.75|2.9872873|3.8411236|1.7889546|2.8701456|1080|4.3|white
Matsu El Viejo 2019|El Viejo|2019|Toro|Matsu|Tinto de Toro|Tempranillo|33.1|2.7017856|4.408111|1.7252318|3.3717089|17596|4.3|white
Bodega Numanthia Numanthia 2017|Numanthia|2017|Toro|Bodega Numanthia|Tinto de Toro|Tempranillo|49.35|2.6881545|4.4550295|1.7077287|3.4703038|23143|4.3|white
Los Aguilares Tadeo Tinto 2021|Tadeo Tinto|2021|Sierras de Málaga|Los Aguilares|Tinto|Grenache., Tempranillo|41.5|3.1229892|3.9674072|1.8629645|3.143361|971|4.3|white
Señorío de San Vicente San Vicente Rioja 2014|San Vicente Rioja|2014|Rioja|Señorío de San Vicente|Tinto de Rioja|Tempranillo, Graciano, Garnacha|43.9|3.694289|3.9185097|1.8589448|3.8211539|12010|4.3|white
Señorío de San Vicente San Vicente Rioja 2007|San Vicente Rioja|2007|Rioja|Señorío de San Vicente|Tinto de Rioja|Tempranillo, Graciano, Garnacha|43.9|3.694289|3.9185097|1.8589448|3.8211539|12010|4.3|white
Vall Llach Priorat Red 2022|Priorat Red|2022|Priorato|Vall Llach|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|39.0|3.4220726|4.6868997|2.051205|3.1395705|894|4.3|white
Garmón Ribera del Duero 2018|Ribera del Duero|2018|Ribera del Duero|Garmón|Tinto de Ribera del Duero|Tempranillo|38.3|3.6360052|3.9692903|1.9769816|3.6399074|6987|4.3|white
Dehesa del Carrizal Colección Privada 2019|Colección Privada|2019|Dehesa del Carrizal|Dehesa del Carrizal|Tinto|Grenache., Tempranillo|28.9|3.0333366|4.0141397|1.7814037|3.0874987|862|4.3|white
Dominio de Atauta Dominio de Atauta 2017|Dominio de Atauta|2017|Ribera del Duero|Dominio de Atauta|Tinto de Ribera del Duero|Tempranillo|32.63|3.7274332|3.8706527|1.7936409|3.5120237|11357|4.1|white
Juvé & Camps Pagos de Anguix Costalara 2020|Pagos de Anguix Costalara|2020|Ribera del Duero|Juvé & Camps|Tinto de Ribera del Duero|Tempranillo|21.5|3.3807101|3.8245733|1.8848091|3.7563877|2306|4.2|white
Benjamin de Rothschild - Vega Sicilia Macán Clásico 2019|Macán Clásico|2019|Rioja|Benjamin de Rothschild - Vega Sicilia|Tinto de Rioja|Tempranillo, Graciano, Garnacha|47.9|3.6252067|3.864472|1.8214166|3.7548685|19510|4.3|white
Bodegas San Román Tinto 2020|Tinto|2020|Toro|Bodegas San Román|Tinto de Toro|Tempranillo|29.75|2.7389703|4.3437605|1.7120945|3.370108|22258|4.3|white
Rodríguez Sanzo Whisba Tempranillo Aged 18 Months in Whisky Barrels 2020|Whisba Tempranillo Aged 18 Months in Whisky Barrels|2020|Toro|Rodríguez Sanzo|Tinto de Toro|Tempranillo|24.5|2.7036848|4.27433|2.42587|3.19339|6369|4.4|white
Dominio de Atauta Dominio de Atauta 2019|Dominio de Atauta|2019|Ribera del Duero|Dominio de Atauta|Tinto de Ribera del Duero|Tempranillo|29.2|3.7274332|3.8706527|1.7936409|3.5120237|11357|4.1|white
Juan Gil Jumilla Blue Label 2021|Jumilla Blue Label|2021|Jumilla|Juan Gil|Monastrell|Monastrell|24.9|3.155283|3.9995222|2.03367|3.3373067|25043|4.2|white
Tresmano - Tr3smano Vendimia 2019|Vendimia|2019|Ribera del Duero|Tresmano - Tr3smano|Tinto de Ribera del Duero|Tempranillo|37.5|3.6427689|3.9955347|1.9236273|3.5680816|5964|4.3|white
Clos Galena Galena 2018|Galena|2018|Priorato|Clos Galena|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|43.69|3.4006777|4.6419234|1.7594444|3.4552803|3653|4.2|white
Antídoto La Hormiga de Antídoto 2021|La Hormiga de Antídoto|2021|Ribera del Duero|Antídoto|Tinto de Ribera del Duero|Tempranillo|27.9|3.6077058|3.851733|2.0188851|3.5120678|3201|4.3|white
Lan A Mano Rioja 2019|A Mano Rioja|2019|Rioja|Lan|Tinto de Rioja|Tempranillo, Graciano, Garnacha|32.79|3.7479832|4.009115|1.8878119|3.8245082|7973|4.3|white
Raíz de Guzmán Profunda 2019|Profunda|2019|Ribera del Duero|Raíz de Guzmán|Tinto de Ribera del Duero|Tempranillo|49.0|3.7709165|4.109457|1.6978046|3.9256094|563|4.3|white
Ànima Negra Àn 2019|Àn|2019|Mallorca|Ànima Negra|Tinto|Grenache., Tempranillo|42.4|3.1098168|3.705665|1.7104814|2.9616146|6465|4.2|white
Garmón Ribera del Duero 2019|Ribera del Duero|2019|Ribera del Duero|Garmón|Tinto de Ribera del Duero|Tempranillo|40.95|3.6360052|3.9692903|1.9769816|3.6399074|6987|4.3|white
Viñedos de Páganos El Puntido 2019|El Puntido|2019|Rioja|Viñedos de Páganos|Tinto de Rioja|Tempranillo, Graciano, Garnacha|39.3|3.7191126|3.9294157|1.8832417|3.7198436|10286|4.3|white
Bodegas La Horra Corimbo I 2016|Corimbo I|2016|Ribera del Duero|Bodegas La Horra|Tinto de Ribera del Duero|Tempranillo|45.9|3.7147715|3.9902465|1.7697369|3.6210654|7814|4.2|white
Ramón Bilbao Mirto 2016|Mirto|2016|Rioja|Ramón Bilbao|Tinto de Rioja|Tempranillo, Graciano, Garnacha|41.47|3.683685|3.9945602|1.9482611|3.85293|4944|4.3|white
Protos Gran Reserva 2015|Gran Reserva|2015|Ribera del Duero|Protos|Tinto de Ribera del Duero|Tempranillo|48.08|3.7549224|4.0004334|1.7584909|3.573119|12958|4.3|white
Ramón Bilbao Mirto 2015|Mirto|2015|Rioja|Ramón Bilbao|Tinto de Rioja|Tempranillo, Graciano, Garnacha|47.5|3.683685|3.9945602|1.9482611|3.85293|4944|4.3|white
Ordóñez Vatan Tinta de Toro 2019|Vatan Tinta de Toro|2019|Toro|Ordóñez|Tinto de Toro|Tempranillo|36.63|2.7237945|4.4371367|1.6816322|3.3882504|5106|4.3|white
Licinia Red 2016|Red|2016|Madrid|Licinia|Tinto|Grenache., Tempranillo|28.95|3.1279504|3.9283261|1.8680542|3.0889406|5443|4.2|white
Hacienda Monasterio Cosecha 2021|Cosecha|2021|Ribera del Duero|Hacienda Monasterio|Tinto de Ribera del Duero|Tempranillo|36.5|3.6319618|3.9380183|1.8585652|3.398974|32629|4.3|white
Cuentaviñas Alomado 2021|Alomado|2021|Rioja|Cuentaviñas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|44.5|3.8390265|3.7609332|1.7113606|4.0639725|431|4.3|white
Bodegas Amaren Tempranillo Reserva 2011|Tempranillo Reserva|2011|Rioja|Bodegas Amaren|Tinto de Rioja|Tempranillo, Graciano, Garnacha|34.7|3.5635242|3.9688976|1.6980671|3.6874316|4974|4.3|white
Marques de Vargas Gran Reserva Rioja 2015|Gran Reserva Rioja|2015|Rioja|Marques de Vargas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|45.75|3.5920987|3.8878162|1.8598394|3.7560723|2799|4.2|white
Acustic Celler Etern Vinyes Molt Velles 2021|Etern Vinyes Molt Velles|2021|Priorato|Acustic Celler|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|48.65|3.6368644|4.88013|1.7567054|3.312225|423|4.3|white
Luis A. Rodriguez Vazquez A Torna dos Pasas Escolma Ribeiro 2018|A Torna dos Pasas Escolma Ribeiro|2018|Ribeiro|Luis A. Rodriguez Vazquez|Tinto|Grenache., Tempranillo|46.2|3.6679099|4.0418696|1.5551836|3.4254692|414|4.3|white
Luis A. Rodriguez Vazquez A Torna dos Pasas Escolma Ribeiro 2019|A Torna dos Pasas Escolma Ribeiro|2019|Ribeiro|Luis A. Rodriguez Vazquez|Tinto|Grenache., Tempranillo|42.88|3.6679099|4.0418696|1.5551836|3.4254692|414|4.3|white
Cillar de Silos Torresilo Ribera del Duero 2019|Torresilo Ribera del Duero|2019|Ribera del Duero|Cillar de Silos|Tinto de Ribera del Duero|Tempranillo|30.29|3.787632|4.0545397|1.8823782|3.5625432|2541|4.2|white
Larchago Familia Chavarri Reserva 2016|Familia Chavarri Reserva|2016|Rioja|Larchago|Tinto de Rioja|Tempranillo, Graciano, Garnacha|16.5|3.6099048|4.0401525|1.3787928|3.7913308|1216|4.3|white
Pago de Los Capellanes Reserva Tinto 2020|Reserva Tinto|2020|Ribera del Duero|Pago de Los Capellanes|Tinto de Ribera del Duero|Tempranillo|40.2|3.7389917|3.9088554|1.8321118|3.4939032|19946|4.2|white
Finca Rodma Avizor 2021|Avizor|2021|Ribera del Duero|Finca Rodma|Tinto de Ribera del Duero|Tempranillo|31.9|3.5287797|3.9230049|1.7959155|3.6710799|364|4.3|white
Finca Rodma Avizor 2020|Avizor|2020|Ribera del Duero|Finca Rodma|Tinto de Ribera del Duero|Tempranillo|33.48|3.5287797|3.9230049|1.7959155|3.6710799|364|4.3|white
Ferrer Bobet Priorat Vinyes Velles 2019|Priorat Vinyes Velles|2019|Priorato|Ferrer Bobet|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|44.8|3.4282722|4.5628753|1.7771131|3.2885776|9131|4.3|white
Áster Finca El Otero 2018|Finca El Otero|2018|Ribera del Duero|Áster|Tinto de Ribera del Duero|Tempranillo|34.34|3.6850607|4.052334|1.7897967|3.630803|4123|4.2|white
Campillo Gran Reserva Rioja 2014|Gran Reserva Rioja|2014|Rioja|Campillo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|30.41|3.6201801|3.913841|1.8697048|3.5776067|2620|4.1|white
Viñedos Hermanos Hernáiz Finca La Emperatriz Viñedo Singular Tinto 2017|Finca La Emperatriz Viñedo Singular Tinto|2017|Rioja Alta|Viñedos Hermanos Hernáiz|Tinto de Rioja|Tempranillo, Graciano, Garnacha|35.0|3.729278|3.8536134|1.5974234|4.0022097|757|4.2|white
Olivardots Vd’O 2 Samsó - Sorra 2017|Vd’O 2 Samsó - Sorra|2017|Empordà|Olivardots|Tinto|Grenache., Tempranillo|37.99|3.230738|3.8712587|1.5155381|2.9389756|320|4.3|white
Olivardots Vd’O 1 Samsó - Pissarra 2016|Vd’O 1 Samsó - Pissarra|2016|Empordà|Olivardots|Tinto|Grenache., Tempranillo|37.99|3.1254594|3.8381295|1.6968408|2.997085|308|4.3|white
R. López de Heredia Viña Tondonia Reserva 2012|Viña Tondonia Reserva|2012|Rioja|R. López de Heredia|Tinto de Rioja|Tempranillo, Graciano, Garnacha|40.06|3.8172855|3.697806|1.584411|3.715948|76021|4.2|white
Bodegas La Horra Corimbo I 2017|Corimbo I|2017|Ribera del Duero|Bodegas La Horra|Tinto de Ribera del Duero|Tempranillo|44.25|3.7147715|3.9902465|1.7697369|3.6210654|7814|4.2|white
Ausàs Interpretación 2020|Interpretación|2020|Ribera del Duero|Ausàs|Tinto de Ribera del Duero|Tempranillo|42.85|3.5441878|3.9438908|1.8317102|3.6209917|3635|4.4|white
Pago de Vallegarcía Hipperia Red Blend 2018|Hipperia Red Blend|2018|Castilla|Pago de Vallegarcía|Tinto|Grenache., Tempranillo|28.85|2.982259|4.061523|1.8262765|2.9352288|2638|4.2|white
Finca Rodma Avizor 2019|Avizor|2019|Ribera del Duero|Finca Rodma|Tinto de Ribera del Duero|Tempranillo|33.5|3.5287797|3.9230049|1.7959155|3.6710799|364|4.3|white
Cuentaviñas Ribera del Duero Tinto Fino 2021|Ribera del Duero Tinto Fino|2021|Ribera del Duero|Cuentaviñas|Tinto de Ribera del Duero|Tempranillo|46.66|3.8236725|3.9233558|1.4997997|3.6893654|284|4.3|white
Sei Solo Preludio 2020|Preludio|2020|Ribera del Duero|Sei Solo|Tinto de Ribera del Duero|Tempranillo|35.0|3.6112947|4.0021815|1.8276092|3.602604|4612|4.2|white
Convento San Francisco Aldeasona 2018|Aldeasona|2018|Tierra de León|Convento San Francisco|Tempranillo|Tempranillo|42.6|2.5848615|4.3428|1.3507693|3.722954|258|4.3|white
Convento San Francisco Aldeasona 2017|Aldeasona|2017|Tierra de León|Convento San Francisco|Tempranillo|Tempranillo|42.0|2.5848615|4.3428|1.3507693|3.722954|258|4.3|white
Montecillo 22 Barricas Gran Reserva 2015|22 Barricas Gran Reserva|2015|Rioja|Montecillo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|37.8|3.7501175|3.9462547|1.7939413|3.741314|251|4.3|white
Campillo Finca Cuesta Clara Raro Reserva 2016|Finca Cuesta Clara Raro Reserva|2016|Rioja|Campillo|Tinto de Rioja|Tempranillo, Graciano, Garnacha|41.9|3.5339074|3.763116|1.5841098|3.9100854|1151|4.2|white
Emilio Moro Vendimia Seleccionada 2021|Vendimia Seleccionada|2021|Ribera del Duero|Emilio Moro|Tinto de Ribera del Duero|Tempranillo|25.9|3.7281387|3.9154227|2.141655|3.5705824|2195|4.3|white
Bodegas Paco Mulero Veinte Meses 2020|Veinte Meses|2020|Jumilla|Bodegas Paco Mulero|Tinto|Grenache., Tempranillo|24.0|3.1368058|4.133342|2.0414052|3.408472|245|4.3|white
Bodegas Paco Mulero Veinte Meses 2021|Veinte Meses|2021|Jumilla|Bodegas Paco Mulero|Tinto|Grenache., Tempranillo|22.7|3.1368058|4.133342|2.0414052|3.408472|245|4.3|white
La Unica Fourth Edition|Fourth Edition|2018|Vino de España|La Unica|Tempranillo|Tempranillo|45.0|2.7435572|3.923913|1.1437155|3.5080237|244|4.3|white
Dehesa de Los Canónigos Solideo 2019|Solideo|2019|Ribera del Duero|Dehesa de Los Canónigos|Tinto de Ribera del Duero|Tempranillo|38.5|3.478254|3.9729683|1.8500847|3.3207715|4478|4.3|white
Clos de Lôm Isidra 2020|Isidra|2020|Valencia|Clos de Lôm|Tinto|Grenache., Tempranillo|18.5|2.8958602|3.8585033|1.9597622|3.0537062|238|4.3|white
Artadi Quintanilla 2021|Quintanilla|2021|Vino de España|Artadi|Tempranillo|Tempranillo|47.45|3.3655274|4.0008163|1.9571089|3.71699|226|4.3|white
Artadi Valdegines 2019|Valdegines|2019|Vino de España|Artadi|Tempranillo|Tempranillo|39.0|3.4718773|4.058609|1.7353263|3.8565242|2973|4.2|white
Hornillos Ballesteros Perfil de Mibal 2020|Perfil de Mibal|2020|Ribera del Duero|Hornillos Ballesteros|Tinto de Ribera del Duero|Tempranillo|29.0|3.8556712|4.157879|1.5593075|3.200996|217|4.3|white
Arzuaga Reserva Ribera del Duero 2020|Reserva Ribera del Duero|2020|Ribera del Duero|Arzuaga|Tinto de Ribera del Duero|Tempranillo|32.6|3.7115827|3.9421253|1.7995293|3.5555644|13095|4.3|white
Tamaral Finca Velia Ribera del Duero 2020|Finca Velia Ribera del Duero|2020|Ribera del Duero|Tamaral|Tinto de Ribera del Duero|Tempranillo|29.95|3.719591|3.8026404|1.7660307|3.2873766|211|4.3|white
Los Aguilares Tadeo Petit Verdot 2020|Tadeo Petit Verdot|2020|Sierras de Málaga|Los Aguilares|Tinto|Grenache., Tempranillo|46.5|3.1304095|3.6824648|2.0000029|2.863762|1649|4.4|white
Leda Viñas Viejas Tempranillo 2018|Viñas Viejas Tempranillo|2018|Castilla y León|Leda|Tempranillo|Tempranillo|31.94|2.7990515|4.341466|1.688108|3.661393|2668|4.1|white
Benjamin de Rothschild - Vega Sicilia Macán Clásico 2020|Macán Clásico|2020|Rioja|Benjamin de Rothschild - Vega Sicilia|Tinto de Rioja|Tempranillo, Graciano, Garnacha|44.5|3.6252067|3.864472|1.8214166|3.7548685|19510|4.3|white
Bodegas Asenjo & Manso Silvanus Edicion Limitada Ribera del Duero 2018|Silvanus Edicion Limitada Ribera del Duero|2018|Ribera del Duero|Bodegas Asenjo & Manso|Tinto de Ribera del Duero|Tempranillo|24.9|3.6895132|4.0987825|2.0292134|3.8919663|200|4.3|white
Tresmano - Tr3smano Vendimia 2020|Vendimia|2020|Ribera del Duero|Tresmano - Tr3smano|Tinto de Ribera del Duero|Tempranillo|33.9|3.6427689|3.9955347|1.9236273|3.5680816|5964|4.3|white
Bodega Juan Carlos Sancha Cerro La Isa Garnacha 2020|Cerro La Isa Garnacha|2020|Rioja|Bodega Juan Carlos Sancha|Tinto de Rioja|Tempranillo, Graciano, Garnacha|36.3|3.9272926|3.7060666|1.4730523|3.5792334|196|4.3|white
Cuentaviñas Garnacha 2021|Garnacha|2021|Rioja|Cuentaviñas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|44.5|3.473962|4.0458493|1.8065408|3.4565406|195|4.3|white
Cepa 21 Malabrigo Ribera del Duero 2021|Malabrigo Ribera del Duero|2021|Ribera del Duero|Cepa 21|Tinto de Ribera del Duero|Tempranillo|33.4|3.7676752|3.8421695|1.9149072|3.543753|3827|4.3|white
Eccocivi Ca l’Elsa 2018|Ca l’Elsa|2018|Cataluña|Eccocivi|Tinto|Grenache., Tempranillo|31.0|3.159102|3.9602396|1.2776048|3.5679245|194|4.3|white
Tinto Pesquera Reserva 2020|Reserva|2020|Ribera del Duero|Tinto Pesquera|Tinto de Ribera del Duero|Tempranillo|37.9|3.6964393|3.919391|1.7433907|3.5289264|26824|4.2|white
Cuatro Pasos Martin Sarmiento Mencia 2017|Martin Sarmiento Mencia|2017|Bierzo|Cuatro Pasos|Mencía|Mencía|46.0|3.5073683|3.5729825|1.8484211|3.237193|188|4.3|white
Matarromera Crianza 2020|Crianza|2020|Ribera del Duero|Matarromera|Tinto de Ribera del Duero|Tempranillo|23.5|3.6788666|3.9177425|1.8337096|3.516109|39478|4.1|white
Tarón Pantocrator 2011|Pantocrator|2011|Rioja Alta|Tarón|Tinto de Rioja|Tempranillo, Graciano, Garnacha|31.41|3.8279862|3.8843737|1.6600811|3.7400432|1819|4.3|white
Dehesa del Carrizal Colección Privada 2018|Colección Privada|2018|Dehesa del Carrizal|Dehesa del Carrizal|Tinto|Grenache., Tempranillo|27.65|3.0333366|4.0141397|1.7814037|3.0874987|862|4.3|white
Marques de Vargas Gran Reserva Rioja 2016|Gran Reserva Rioja|2016|Rioja|Marques de Vargas|Tinto de Rioja|Tempranillo, Graciano, Garnacha|40.99|3.5920987|3.8878162|1.8598394|3.7560723|2799|4.2|white
Quinta Sardonia QS 2018|QS|2018|Castilla y León|Quinta Sardonia|Tinto|Grenache., Tempranillo|38.4|3.0293815|4.0222893|1.9294894|3.029177|7087|4.2|white
Forcada Alma de Forcada Cepas Viejas Garnacha 2017|Alma de Forcada Cepas Viejas Garnacha|2017|Rioja|Forcada|Tinto de Rioja|Tempranillo, Graciano, Garnacha|37.0|3.9080477|3.737444|1.9214793|3.536793|425|4.2|white
Garmón Ribera del Duero 2020|Ribera del Duero|2020|Ribera del Duero|Garmón|Tinto de Ribera del Duero|Tempranillo|34.5|3.6360052|3.9692903|1.9769816|3.6399074|6987|4.3|white
Morca Godina Garnacha 2021|Godina Garnacha|2021|Campo de Borja|Morca|Grenache.|Grenache.|18.9|3.0669794|4.6575947|2.2020936|2.9501815|4424|4.3|white
Valtravieso Vendimia Seleccionada VT 2018|Vendimia Seleccionada VT|2018|Ribera del Duero|Valtravieso|Tinto de Ribera del Duero|Tempranillo|27.5|3.5339518|3.8897836|2.0402298|3.3159075|1308|4.1|white
Coca i Fitó Negre 2013|Negre|2013|Montsant|Coca i Fitó|Tinto de Montsant|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|33.9|3.4107685|4.2999434|1.6481472|3.3458822|1022|4.1|white
Ferrer Bobet Priorat 2019|Priorat|2019|Priorato|Ferrer Bobet|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|39.6|3.3966641|4.4463663|1.7719202|3.2229202|2994|4.2|white
Cuentaviñas Ribera del Duero Tinto Fino 2019|Ribera del Duero Tinto Fino|2019|Ribera del Duero|Cuentaviñas|Tinto de Ribera del Duero|Tempranillo|45.5|3.8236725|3.9233558|1.4997997|3.6893654|284|4.3|white
Bodegas Mas Alta Cirerets 2020|Cirerets|2020|Priorato|Bodegas Mas Alta|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|38.44|3.4317734|4.533285|1.977574|3.2391849|2860|4.2|white
Rodríguez de Vera Vallejo de Víctor Baja Extracción 2020|Vallejo de Víctor Baja Extracción|2020|Castilla|Rodríguez de Vera|Tinto|Grenache., Tempranillo|35.25|3.3927376|4.096172|1.727935|3.3613224|151|4.3|white
Álvaro Palacios Vi de Vila Gratallops 2020|Vi de Vila Gratallops|2020|Priorato|Álvaro Palacios|Tinto de Priorat|Shiraz/Syrah, Cabernet Sauvignon, Grenache., Carignan|48.42|3.4069216|4.4314923|1.7641593|3.196421|5529|4.3|white
La Loba Tinto 2018|Tinto|2018|Ribera del Duero|La Loba|Tinto de Ribera del Duero|Tempranillo|30.5|3.7653978|3.861868|2.040856|3.5595973|1131|4.2|white
Abadía Retuerta Selección Especial 2020|Selección Especial|2020|Abadía Retuerta|Abadía Retuerta|Tinto|Grenache., Tempranillo|29.9|2.9820104|4.0099397|1.7910992|3.0818484|54361|4.2|white
Oller del Mas Arnau Oller Selecció de la Familia 2016|Arnau Oller Selecció de la Familia|2016|Pla de Bages|Oller del Mas|Merlot|Merlot|39.16|2.8493683|3.8307118|1.7174146|2.868395|1060|4.1|white
Marqués de Griñon Petit Verdot 2019|Petit Verdot|2019|Dominio de Valdepusa|Marqués de Griñon|Tinto|Grenache., Tempranillo|22.11|3.1617737|4.030218|1.824171|3.3354208|3614|4.1|white
