vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white|grape_count|communidad
Bodegas Marqués de Cáceres Blanco Satinela Semidulce 2023|Blanco Satinela Semidulce|2023|Rioja|Bodegas Marqués de Cáceres|Rioja White|Viura|6.75|2.978738|4.1756706|3.1100001||4453|3.9|w|1|La Rioja
Cazapitas Eido da Salgosa Rosal 2021|Eido da Salgosa Rosal|2021|Rías Baixas|Cazapitas|Albariño|Albariño|14.2|3.4997916|2.116389|2.108611||76|3.8|w|1|Galicia
Cazapitas Eido da Salgosa Rosal 2022|Eido da Salgosa Rosal|2022|Rías Baixas|Cazapitas|Albariño|Albariño|15.43|3.4997916|2.116389|2.108611||76|3.8|w|1|Galicia
Gómez Cruzado Blanco 2022|Blanco|2022|Rioja|Gómez Cruzado|Rioja White|Viura|10.1|3.296325|4.2519784|1.7620094||3109|3.8|w|1|La Rioja
Viña Esperanza Verdejo 2021|Verdejo|2021|Rueda|Viña Esperanza|Verdejo|Verdejo|5.2|3.264745|2.1135721|2.2060828||1155|3.6|w|1|Castilla y Leon
Raventos d'Alella Santa Maria Pansa Blanca de Alella 2015|Santa Maria Pansa Blanca de Alella|2015|Alella|Raventos d'Alella|White|Pansa Blanca|15.69|3.0|3.0|1.0||116|3.7|w|1|Catalunya
La Val Albariño 2021|Albariño|2021|Rías Baixas|La Val|Albariño|Albariño|13.5|3.67356|1.5457929|1.5038688||2048|3.7|w|1|Galicia
Celler Cairats Frescal 2022|Frescal|2022|Montsant|Celler Cairats|Grenache Blanc|Grenache Blanc|11.3|3.2580392|3.437843|1.917451||72|3.8|w|1|Catalunya
Fazenda Agricola Augalevada Bioloxica Crianza 2019|Bioloxica Crianza|2019|Galicia|Fazenda Agricola Augalevada|White|Treixadura|19.9|3.0|3.0|1.0||71|3.8|w|1|Galicia
Familia Torres Pazo das Bruxas 2023|Pazo das Bruxas|2023|Rías Baixas|Familia Torres|Albariño|Albariño|10.99|3.6703467|1.5774194|1.4888395||10268|3.7|w|1|Galicia
Finca los Frutales Blanco de Uva Tinta 2019|Blanco de Uva Tinta|2019|Sierras de Málaga|Finca los Frutales|White|Merlot|11.9|3.0|3.0|1.0||71|3.8|w|1|Andalucia
Fazenda Agricola Augalevada Bioloxica Crianza 2020|Bioloxica Crianza|2020|Galicia|Fazenda Agricola Augalevada|White|Treixadura|19.9|3.0|3.0|1.0||71|3.8|w|1|Galicia
Artadi Viñas de Gain Blanco 2016|Viñas de Gain Blanco|2016|Álava|Artadi|White|Viura|24.5|3.4101582|4.0342293|1.6423321||582|3.8|w|1|Pais Vasco
Celler Vidbertus Elles Garnatxa Blanca 2022|Elles Garnatxa Blanca|2022|Catalunya|Celler Vidbertus|Grenache Blanc|Grenache Blanc|13.0|3.0|3.0|2.0||67|3.8|w|1|Catalunya
La Unidad Viñas Sking or Queen 2021|Sking or Queen|2021|Sierra de Gredos|La Unidad Viñas|White|Albillo Real|11.3|3.6333334|3.2416666|1.4666667||94|3.8|w|1|Castilla y Leon
Legaris Rueda Verdejo 2023|Rueda Verdejo|2023|Rueda|Legaris|Verdejo|Verdejo|7.53|3.3871453|2.1876357|2.1439312||5452|3.6|w|1|Castilla y Leon
Celler Credo And The Winner Is... 2022|And The Winner Is...|2022|Catalunya|Celler Credo|White|Macabeo, Xarel-lo, Paralleda|7.1|3.154899|2.540909|1.2143434||992|3.7|w|3|Catalunya
Lagar Da Condesa Albariño Rías Baixas 2021|Albariño Rías Baixas|2021|Rías Baixas|Lagar Da Condesa|Albariño|Albariño|17.45|3.7007716|1.8371549|1.7751068||1008|3.8|w|1|Galicia
Raimat Saira Albariño 2023|Saira Albariño|2023|Costers del Segre|Raimat|Albariño|Albariño|8.9|3.5864418|1.4487247|1.5351667||2133|3.7|w|1|Catalunya
Singulares Luna Creciente Albariño Rías Baixas 2022|Luna Creciente Albariño Rías Baixas|2022|Rías Baixas|Singulares|Albariño|Albariño|11.95|3.4466844|1.8987136|1.8063661||761|3.5|w|1|Galicia
Viña Salceda Verdejo 2023|Verdejo|2023|Rueda|Viña Salceda|Verdejo|Verdejo|6.4|3.4327497|2.3139286|2.1022966||2873|3.8|w|1|Castilla y Leon
Palacio de Bornos Verdejo 2023|Verdejo|2023|Rueda|Palacio de Bornos|Verdejo|Verdejo|6.5|3.411083|2.2182586|2.248025||6085|3.6|w|1|Castilla y Leon
Espelt Mareny 2021|Mareny|2021|Empordà|Espelt|White|Sauvignon Blanc, Garnacha Blanca, Moscatel|9.55|3.0|3.0|1.0||688|3.6|w|3|Catalunya
Pardas Rupestris 2022|Rupestris|2022|Penedès|Pardas|White|Xarelo-lo, Malvasía|11.25|3.2599998|3.3399997|1.0||1431|3.7|w|2|Catalunya
Vinyes dels Aspres Oriol dels Aspres Blanc 2022|Oriol dels Aspres Blanc|2022|Empordà|Vinyes dels Aspres|White|Garnacha Blanca, Garnacha Roja|9.55|3.0884795|3.0|1.0||523|3.7|w|2|Catalunya
Can Ràfols dels Caus Terraprima Blanc 2022|Terraprima Blanc|2022|Penedès|Can Ràfols dels Caus|White|Xarel-lo, Macabeo, Moscatell|10.6|3.162069|3.2571547|1.7589225||1383|3.6|w|3|Catalunya
Bodega Juan Carlos Sancha Ad Libitum Tempranillo Blanco 2020|Ad Libitum Tempranillo Blanco|2020|Rioja|Bodega Juan Carlos Sancha|Rioja White|Viura|7.26|3.3581257|4.1856103|1.6974089||826|3.7|w|1|La Rioja
Toro Albalá Dos Claveles Blanco 2021|Dos Claveles Blanco|2021|Montilla-Moriles|Toro Albalá|White|Pedro Ximénez|12.58|3.3510833|3.5624168|2.644667||997|3.7|w|1|Andalucia
Vinsnus SiurAlta Gris 2019|SiurAlta Gris|2019|Montsant|Vinsnus|White|Trepat, Cabernet Sauvignon|28.6|3.4150002|3.0|1.0||312|3.8|w|2|Catalunya
Vinyes Domenech Vinyes Velles de Macabeu 2021|Vinyes Velles de Macabeu|2021|Tarragona|Vinyes Domenech|White|Macabeo|19.85|3.0|3.0|1.0||59|3.8|w|1|Catalunya
Bodem Las Margas Garnacha Blanca 2021|Las Margas Garnacha Blanca|2021|Cariñena|Bodem|White|Garnacha Blanca|10.85|3.0530612|3.522449|1.3265306||59|3.8|w|1|Aragon
Bodem Las Margas Garnacha Blanca 2020|Las Margas Garnacha Blanca|2020|Cariñena|Bodem|White|Garnacha Blanca|8.35|3.0530612|3.522449|1.3265306||59|3.8|w|1|Aragon
Dominio de Tares La Sonrisa de Tares Godello Bierzo 2023|La Sonrisa de Tares Godello Bierzo|2023|Bierzo|Dominio de Tares|White|Godello|9.95|3.5446286|2.3964|1.7228571||1466|3.8|w|1|Castilla y Leon
Pagos del Rey Pulpo Albariño 2023|Pulpo Albariño|2023|La Rioja|Pagos del Rey|Albariño|Albariño|11.9|3.7148614|1.7680591|1.5686201||7208|3.8|w|1|La Rioja
Bodegas Félix Lorenzo Cachazo Carrasviñas Rueda Verdejo 2023|Carrasviñas Rueda Verdejo|2023|Rueda|Bodegas Félix Lorenzo Cachazo|Verdejo|Verdejo|6.25|3.3378527|2.3869162|2.15442||3185|3.8|w|1|Castilla y Leon
Portia Verdejo 2023|Verdejo|2023|Rueda|Portia|Verdejo|Verdejo|6.99|3.4445038|2.3073237|2.0774062||1724|3.8|w|1|Castilla y Leon
Chan de Rosas Clásico Albariño 2022|Clásico Albariño|2022|Rías Baixas|Chan de Rosas|Albariño|Albariño|14.95|3.615565|1.7996997|1.7643123||2969|3.9|w|1|Galicia
Bodegas Enguera Aliats Blanco 2021|Aliats Blanco|2021|Valencia|Bodegas Enguera|White|Verdil|11.2|2.8521347|3.2103372|1.1401124||138|3.7|w|1|Valencia
Martí Serdà El Xitxarel-lo 2022|El Xitxarel-lo|2022|Penedès|Martí Serdà|White|Xarel-lo|9.9|2.8892908|2.8204255|1.5314184||2539|3.7|w|1|Catalunya
Albaroque Blanco 2018|Blanco|2018|Ribeiro|Albaroque|White|Treixadura, Godello|11.0|3.0|3.0|1.0||54|3.8|w|2|Galicia
Llopart Clos Dels Fòssils 2020|Clos Dels Fòssils|2020|Penedès|Llopart|White|Xarel-lo|11.95|3.8176072|3.1075213|1.1994017||569|3.7|w|1|Catalunya
Celler Ronadelles - Cap de Ruc Guineu d'Argent Blanc 2021|Guineu d'Argent Blanc|2021|Montsant|Celler Ronadelles - Cap de Ruc|White|Garnacha Blanca, Macabeo|14.0|3.0|3.0|1.9234327||52|3.8|w|2|Catalunya
Condes de Albarei As Voltas Albarino Rias Baixas 2023|As Voltas Albarino Rias Baixas|2023|Galicia|Condes de Albarei|Albariño|Albariño|9.9|3.5704083|1.6071428|1.9202275||1360|3.7|w|1|Galicia
Domènech.Vidal Cultivare Malvasia de Sitges Organic 2021|Cultivare Malvasia de Sitges Organic|2021|Catalunya|Domènech.Vidal|White|Malvasía|10.99|3.0|3.0|1.4615384||52|3.8|w|1|Catalunya
Bernabeleva Cantocuerdas Albillo 2019|Cantocuerdas Albillo|2019|Madrid|Bernabeleva|White|Albillo Real|17.8|3.0|2.6705883|1.0||573|3.7|w|1|Madrid
Huerta de Albala Barbazul Blanco 2020|Barbazul Blanco|2020|Cádiz|Huerta de Albala|Chardonnay|Chardonnay|8.5|3.347814|3.1029992|1.3639385||1574|3.7|w|1|Andalucia
Marqués de Vizhoja Marqués de Vizhoja 2023|Marqués de Vizhoja|2023|Pontevedra|Marqués de Vizhoja|White|Blend|5.3|3.4268417|2.4976885|2.0270958||4651|3.6|w|1|Galicia
Vinyes Singulars L'Autocaravana del Pelai 2022|L'Autocaravana del Pelai|2022|Catalunya|Vinyes Singulars|White|Xarel-lo|17.0|3.0|3.0|1.0||51|3.8|w|1|Catalunya
Vinos Cangas Viñéu de Montaña Escolinas Albarín Blanco En Castaño 2022|Viñéu de Montaña Escolinas Albarín Blanco En Castaño|2022|Cangas|Vinos Cangas|White|Albarín Blanco|23.8|3.0|3.0|1.0||50|3.8|w|1|Asturias
Legaris Sauvignon Blanc 2021|Sauvignon Blanc|2021|Rueda|Legaris|Sauvignon Blanc|Sauvignon Blanc|9.9|3.9318078|2.8318646|1.0610734||223|3.7|w|1|Castilla y Leon
Gutiérrez de la Vega Tío Raimundo 2016|Tío Raimundo|2016|Alicante|Gutiérrez de la Vega|White|Moscatel|20.68|3.0|3.0|1.0||107|3.8|w|1|Valencia
Aizpurua.B Txakolina 2022|Txakolina|2022|Getariako Txakolina|Aizpurua.B|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|6.75|4.962858|2.936825|1.2519697||1599|3.9|w|6|Pais Vasco
Comunica La Pua 2020|La Pua|2020|Montsant|Comunica|White|Garnacha Blanca, Garnacha Roja|13.36|3.299367|3.0|1.0||457|3.7|w|2|Catalunya
Bodega Sommos Chardonnay Roble 2023|Chardonnay Roble|2023|Somontano|Bodega Sommos|Chardonnay|Chardonnay|5.8|3.2103937|3.0402546|1.6899306||730|3.7|w|1|Aragon
Shaya Blanco 2022|Blanco|2022|Rueda|Shaya|Verdejo|Verdejo|10.25|3.312093|2.2294154|2.2469943||4467|3.7|w|1|Castilla y Leon
Celler Cooperatiu d'Espolla Clos de les Dòmines Blanc Fermentat En Barrica 2022|Clos de les Dòmines Blanc Fermentat En Barrica|2022|Empordà|Celler Cooperatiu d'Espolla|White|Garnacha Blanca, Garnacha Roja, Cariñena Blanca, Moscatel|12.34|3.1242857|3.2432969|1.153956||543|3.8|w|4|Catalunya
Coca i Fitó Jaspi Blanc 2022|Jaspi Blanc|2022|Terra Alta|Coca i Fitó|White|Garnacha Blanca, Macabeo|9.8|3.0570922|3.0124824|1.3761703||1403|3.6|w|2|Catalunya
Bodega Emina Sauvignon Blanc 2020|Sauvignon Blanc|2020|Rueda|Bodega Emina|Sauvignon Blanc|Sauvignon Blanc|7.05|4.0446744|3.0689943|1.2304734||630|3.4|w|1|Castilla y Leon
Familia Torres Clos Ancestral Blanco 2022|Clos Ancestral Blanco|2022|Penedès|Familia Torres|White|Forcada, Xarel-lo|13.5|3.588182|2.8445454|1.9599999||79|3.9|w|2|Catalunya
Telmo Rodriguez Basa Blanco 2023|Basa Blanco|2023|Rueda|Telmo Rodriguez|White|Verdejo, Viura|8.75|3.3569067|2.2068205|2.1813354||9081|3.8|w|2|Castilla y Leon
Mesquida Mora Sincronia Blanc 2021|Sincronia Blanc|2021|Mallorca|Mesquida Mora|White|Chardonnay, Giró Blanc, Prensal, Parellada|10.85|2.8987942|2.8948226|1.4295745||957|3.6|w|4|Baleares
Luna Beberide Godello Bierzo LB 2023|Godello Bierzo LB|2023|Bierzo|Luna Beberide|White|Godello|9.5|3.091019|2.9128025|1.1613376||1517|3.5|w|1|Castilla y Leon
Blanco Nieva Sauvignon Blanc 2022|Sauvignon Blanc|2022|Rueda|Blanco Nieva|Sauvignon Blanc|Sauvignon Blanc|7.5|3.9622562|2.861184|1.428016||848|3.8|w|1|Castilla y Leon
Barco del Corneta Las Envidias Viñas Viejas 2016|Las Envidias Viñas Viejas|2016|Castilla y León|Barco del Corneta|Verdejo|Verdejo|32.5|3.1639807|2.7113595|1.9766991||135|3.9|w|1|Castilla y Leon
La Comarcal Delmoro Blanco 2022|Delmoro Blanco|2022|Valencia|La Comarcal|White|Merseguera, Chardonnay|8.59|3.2592943|2.7868235|1.1722353||306|3.7|w|2|Valencia
Can Ràfols dels Caus Gran Caus Blanc 2022|Gran Caus Blanc|2022|Penedès|Can Ràfols dels Caus|White|Xarel-lo, Chardonnay, Chenin Blanc|18.85|3.2496405|3.3406515|1.6769663||773|3.8|w|3|Catalunya
Launa Viura - Chardonnay 2022|Viura - Chardonnay|2022|Rioja|Launa|Rioja White|Viura, Chardonnay|8.8|3.0675826|4.0912085|1.5||44|3.8|w|2|La Rioja
Cosmic Valentia Carinyena Blanca 2021|Valentia Carinyena Blanca|2021|Valencia|Cosmic|White|Cariñena Blanca|20.45|3.1379998|3.438|1.0||384|3.8|w|1|Valencia
Entre Vinyes Oníric Brisat Xarel lo Vermell 2022|Oníric Brisat Xarel lo Vermell|2022|Catalunya|Entre Vinyes|White|Xarel-lo|10.3|3.185|3.1200001|1.5725||343|3.8|w|1|Catalunya
Arzuaga Pago Mota Chardonnay 2022|Pago Mota Chardonnay|2022|Valladolid|Arzuaga|Chardonnay|Chardonnay|6.65|3.083374|3.0794377|1.3824694||556|3.8|w|1|Castilla y Leon
Joan Sardà Blanc Mariner 2023|Blanc Mariner|2023|Penedès|Joan Sardà|White|Xarel-lo, Chardonnay|5.49|3.5974324|2.7590091|1.6536037||1042|3.5|w|2|Catalunya
Alsina & Sarda Cromatic Muscat 2022|Cromatic Muscat|2022|Penedès|Alsina & Sarda|White|Muscat|7.5|3.0|3.0|1.0||43|3.8|w|1|Catalunya
Alfredo Arribas Trossos Sants 2019|Trossos Sants|2019|Montsant|Alfredo Arribas|Grenache Blanc|Grenache Blanc|16.95|3.291065|3.0617871|2.4343863||656|3.7|w|1|Catalunya
Monestir Sant Sebastià dels Gorgs Blanco 2021|Blanco|2021|Penedès|Monestir Sant Sebastià dels Gorgs|White|Macabeo, Sauvignon Blanc|12.56|3.1066666|3.3666666|1.3||48|3.8|w|2|Catalunya
Viñas del Vero Chardonnay Fermentado En Barrica 2022|Chardonnay Fermentado En Barrica|2022|Somontano|Viñas del Vero|Chardonnay|Chardonnay|10.8|3.4214492|2.94029|1.1868116||40|3.8|w|1|Aragon
Cuatro Rayas Cuarenta Vendimias Verdejo 2023|Cuarenta Vendimias Verdejo|2023|Rueda|Cuatro Rayas|Verdejo|Verdejo|6.3|3.2880738|2.324479|2.0483398||3457|3.8|w|1|Castilla y Leon
Atlántida Blanco 2022|Blanco|2022|Cádiz|Atlántida|White|Vijiriega|27.08|3.1636364|3.0745456|1.1454545||387|4.3|w|1|Andalucia
Atlántida Blanco 2021|Blanco|2021|Cádiz|Atlántida|White|Vijiriega|27.08|3.1636364|3.0745456|1.1454545||387|4.3|w|1|Andalucia
Can Blau Mas de Can Blau 2020|Mas de Can Blau|2020|Montsant|Can Blau|Montsant Red|Shiraz/Syrah, Cabernet Sauvignon, Cariñena, Garnacha|32.45|3.311428|4.4188013|1.9663745|3.3376732|2418|4.3|r|4|Catalunya
Pago de Carraovejas Tinto 2020|Tinto|2020|Ribera del Duero|Pago de Carraovejas|Ribera Del Duero Red|Tempranillo|42.77|3.5731947|3.9913008|1.8469204|3.4540188|73289|4.4|r|1|Castilla y Leon
Bodegas El Nido Clio 2021|Clio|2021|Jumilla|Bodegas El Nido|Monastrell|Mourvedre|49.59|2.9901528|4.135063|2.0133684|2.9365904|27150|4.5|r|1|Castilla La Mancha
Bodegas Vilano Tinto 2021|Tinto|2021|Burgos|Bodegas Vilano|Ribera Del Duero Red|Tempranillo|37.5|3.6130621|3.8817606|1.733981|3.6506987|522|4.5|r|1|Castilla y Leon
Carmelo Rodero Reserva 2019|Reserva|2019|Ribera del Duero|Carmelo Rodero|Ribera Del Duero Red|Tempranillo|36.51|3.7200875|4.0250874|1.8203087|3.5794466|7086|4.4|r|1|Castilla y Leon
Pago de Cirsus LaA 2018|LaA|2018|Navarra|Pago de Cirsus|Red|Grenache, Tempranillo|33.77|3.0711653|4.2084146|1.4491142|3.3510025|236|4.5|r|2|Navarra
Adamá Wines Tinto 2011|Tinto|2011|Ribera del Duero|Adamá Wines|Ribera Del Duero Red|Tempranillo|42.0|3.5310693|3.9784873|2.0103714|3.0357692|801|4.4|r|1|Castilla y Leon
Bodegas Ateca Atteca Armas Garnacha Old Vines 2019|Atteca Armas Garnacha Old Vines|2019|Calatayud|Bodegas Ateca|Grenache|Grenache|38.15|3.103664|4.757686|1.9249421|3.05077|2753|4.3|r|1|Aragon
Bodegas Vilano Tinto 2019|Tinto|2019|Burgos|Bodegas Vilano|Ribera Del Duero Red|Tempranillo|43.45|3.6130621|3.8817606|1.733981|3.6506987|522|4.5|r|1|Castilla y Leon
Adamá Wines Tinto 2010|Tinto|2010|Ribera del Duero|Adamá Wines|Ribera Del Duero Red|Tempranillo|39.0|3.5310693|3.9784873|2.0103714|3.0357692|801|4.4|r|1|Castilla y Leon
Adamá Wines Tinto 2007|Tinto|2007|Ribera del Duero|Adamá Wines|Ribera Del Duero Red|Tempranillo|45.0|3.5310693|3.9784873|2.0103714|3.0357692|801|4.4|r|1|Castilla y Leon
Finca Rodma Gran Rodma 2020|Gran Rodma|2020|Ribera del Duero|Finca Rodma|Ribera Del Duero Red|Tempranillo|49.4|3.4200902|3.8202705|1.331081|3.7073872|59|4.5|r|1|Castilla y Leon
Bodegas Ateca Atteca Armas Garnacha Old Vines 2021|Atteca Armas Garnacha Old Vines|2021|Calatayud|Bodegas Ateca|Grenache|Grenache|33.45|3.103664|4.757686|1.9249421|3.05077|2753|4.3|r|1|Aragon
Celler Massis de l'Albera La Garnatxa D En Pitu Gran Reserva Garnatxa Roja Dolça 2012|La Garnatxa D En Pitu Gran Reserva Garnatxa Roja Dolça|2012|Empordà|Celler Massis de l'Albera|Red|Grenache, Tempranillo|41.9|2.7180724|3.6769578|3.460994|2.6299698|56|4.5|r|2|Catalunya
Alonso & Pedrajo Reserva Valdinero 2018|Reserva Valdinero|2018|Rioja|Alonso & Pedrajo|Rioja Red|Tempranillo, Graciano, Garnacha|48.9|3.5465012|3.817047|2.0813646|3.5705705|54|4.5|r|3|La Rioja
Tridente Rejón Tempranillo 2020|Rejón Tempranillo|2020|Castilla y León|Tridente|Tempranillo|Tempranillo|36.7|2.6937451|4.477487|2.101808|3.736911|3016|4.4|r|1|Castilla y Leon
Bosque de Matasnos Edicion Limitada 2019|Edicion Limitada|2019|Peñaranda|Bosque de Matasnos|Ribera Del Duero Red|Tempranillo|39.9|3.5197265|4.111916|2.1080315|3.6271715|1877|4.4|r|1|Castilla y Leon
Tritium Matiz 2018|Matiz|2018|Rioja|Tritium|Rioja Red|Tempranillo, Graciano, Garnacha|47.17|3.6434147|3.617561|1.767561|3.8143902|56|4.5|r|3|La Rioja
Luis Cañas Reserva Selección de la Familia 2019|Reserva Selección de la Familia|2019|Rioja|Luis Cañas|Rioja Red|Tempranillo, Graciano, Garnacha|23.9|3.6529343|3.96084|1.7502004|3.720822|16070|4.2|r|3|La Rioja
Corrales Espinosa José Manuel Corrales 2022|José Manuel Corrales|2022|Valdepeñas|Corrales Espinosa|Tempranillo|Tempranillo|33.25|3.1056323|4.3581443|1.8635284|3.5136995|948|4.5|r|1|Castilla La Mancha
Murua Veguin de Murua Gran Reserva 2015|Veguin de Murua Gran Reserva|2015|Rioja|Murua|Rioja Red|Tempranillo, Graciano, Garnacha|36.7|3.330712|3.8368242|1.7893244|3.3128169|907|4.3|r|3|La Rioja
Abrera Airaz 2020|Airaz|2020|Aylés|Abrera|Red|Grenache, Tempranillo|13.9|3.3359225|3.5973787|2.1437864|3.2650485|38|4.5|r|2|Aragon
Balbas Ancestral 2019|Ancestral|2019|Ribera del Duero|Balbas|Ribera Del Duero Red|Tempranillo|44.5|3.8334699|3.990679|1.611735|3.9523602|735|4.5|r|1|Castilla y Leon
Astrales Christina Ribera del Duero 2019|Christina Ribera del Duero|2019|Ribera del Duero|Astrales|Ribera Del Duero Red|Tempranillo|44.85|3.7640035|3.871515|1.7928485|3.5634735|1567|4.3|r|1|Castilla y Leon
Ausàs Interpretación 2021|Interpretación|2021|Ribera del Duero|Ausàs|Ribera Del Duero Red|Tempranillo|45.9|3.5441878|3.9438908|1.8317102|3.6209917|3632|4.4|r|1|Castilla y Leon
Canals Canals Sentiments Priorat 2021|Sentiments Priorat|2021|Priorat|Canals Canals|Priorat Red|Shiraz/Syrah, Cabernet Sauvignon, Grenache, Carignan|12.95|3.4156961|3.811441|1.4571273|3.102211|733|4.0|r|4|Catalunya
Matarromera Ribera del Duero Reserva 2018|Ribera del Duero Reserva|2018|Ribera del Duero|Matarromera|Ribera Del Duero Red|Tempranillo|39.9|3.6460917|3.9694765|1.917992|3.5768993|43365|4.3|r|1|Castilla y Leon
Matarromera Ribera del Duero Reserva 2017|Ribera del Duero Reserva|2017|Ribera del Duero|Matarromera|Ribera Del Duero Red|Tempranillo|38.9|3.6460917|3.9694765|1.917992|3.5768993|43365|4.3|r|1|Castilla y Leon
Francisco Barona Tinto 2022|Tinto|2022|Ribera del Duero|Francisco Barona|Ribera Del Duero Red|Tempranillo|36.9|3.4670987|4.0192156|2.051357|3.4353163|3124|4.4|r|1|Castilla y Leon
Hacienda Monasterio Cosecha 2018|Cosecha|2018|Ribera del Duero|Hacienda Monasterio|Ribera Del Duero Red|Tempranillo|41.5|3.6321714|3.93804|1.8586879|3.3988109|32604|4.3|r|1|Castilla y Leon
Benjamin de Rothschild - Vega Sicilia Macán Clásico 2018|Macán Clásico|2018|Rioja|Benjamin de Rothschild - Vega Sicilia|Rioja Red|Tempranillo, Graciano, Garnacha|49.25|3.6252215|3.8644505|1.8214197|3.7548506|19488|4.3|r|3|La Rioja
Emilio Moro Malleolus 2020|Malleolus|2020|Ribera del Duero|Emilio Moro|Ribera Del Duero Red|Tempranillo|37.28|3.673811|3.9327204|1.83217|3.503829|39686|4.3|r|1|Castilla y Leon
Pago de Carraovejas Tinto 2021|Tinto|2021|Ribera del Duero|Pago de Carraovejas|Ribera Del Duero Red|Tempranillo|39.75|3.5731947|3.9913008|1.8469204|3.4540188|73289|4.4|r|1|Castilla y Leon
Bodegas Mauro Red 2021|Red|2021|Castilla y León|Bodegas Mauro|Tempranillo|Tempranillo|35.0|2.845863|4.136308|1.7930813|3.3432891|44981|4.3|r|1|Castilla y Leon
Aalto Aalto 2021|Aalto|2021|Ribera del Duero|Aalto|Ribera Del Duero Red|Tempranillo|37.8|3.6911466|3.9966679|1.8210582|3.5126455|40830|4.4|r|1|Castilla y Leon
Atalaya Alaya Tierra 2020|Alaya Tierra|2020|Almansa|Atalaya|Grenache|Grenache|30.35|3.0020678|4.8808465|2.4159343|3.0819228|16078|4.4|r|1|Murcia
Vinícola Real 200 Monges Rioja Reserva 2012|200 Monges Rioja Reserva|2012|Rioja|Vinícola Real|Rioja Red|Tempranillo, Graciano, Garnacha|45.6|3.686637|3.7963119|1.7192144|3.685854|10411|4.3|r|3|La Rioja
Tomás Postigo 3er Año Ribera del Duero Tinto 2020|3er Año Ribera del Duero Tinto|2020|Ribera del Duero|Tomás Postigo|Ribera Del Duero Red|Tempranillo|37.26|3.5686474|3.9213018|1.9638412|3.3785777|18236|4.3|r|1|Castilla y Leon
Volver Triga 2017|Triga|2017|Alicante|Volver|Red|Grenache, Tempranillo|34.75|3.0068834|4.158257|1.9583228|2.9730082|6659|4.3|r|2|Valencia
Bodegas Ramiros Ramiro's 2020|Ramiro's|2020|Castilla y León|Bodegas Ramiros|Tempranillo|Tempranillo|32.0|2.6143742|4.4355335|1.6543872|3.5093412|913|4.4|r|1|Castilla y Leon
Tridente Rejón Tempranillo 2015|Rejón Tempranillo|2015|Castilla y León|Tridente|Tempranillo|Tempranillo|32.9|2.6937451|4.477487|2.101808|3.736911|3016|4.4|r|1|Castilla y Leon
Emilio Moro Malleolus 2021|Malleolus|2021|Ribera del Duero|Emilio Moro|Ribera Del Duero Red|Tempranillo|34.7|3.673811|3.9327204|1.83217|3.503829|39686|4.3|r|1|Castilla y Leon
Señorío de San Vicente San Vicente Rioja 2016|San Vicente Rioja|2016|Rioja|Señorío de San Vicente|Rioja Red|Tempranillo, Graciano, Garnacha|43.9|3.694289|3.9185097|1.8589448|3.8211539|12008|4.3|r|3|La Rioja
La Rioja Alta Viña Ardanza Reserva 2017|Viña Ardanza Reserva|2017|Rioja|La Rioja Alta|Rioja Red|Tempranillo, Graciano, Garnacha|26.7|3.705092|3.8157353|1.6502281|3.5972629|79457|4.3|r|3|La Rioja
Señorío de San Vicente San Vicente Rioja 2018|San Vicente Rioja|2018|Rioja|Señorío de San Vicente|Rioja Red|Tempranillo, Graciano, Garnacha|43.9|3.694289|3.9185097|1.8589448|3.8211539|12008|4.3|r|3|La Rioja
Pago de Los Capellanes Reserva Tinto 2019|Reserva Tinto|2019|Ribera del Duero|Pago de Los Capellanes|Ribera Del Duero Red|Tempranillo|42.45|3.7389936|3.9090645|1.8318989|3.4939003|19944|4.2|r|1|Castilla y Leon
Abel Mendoza Monge Grano a Grano Graciano 2020|Grano a Grano Graciano|2020|Rioja|Abel Mendoza Monge|Rioja Red|Tempranillo, Graciano, Garnacha|49.95|3.6629608|3.7193491|1.8471582|3.6613252|724|4.4|r|3|La Rioja
Ausàs Interpretación 2019|Interpretación|2019|Ribera del Duero|Ausàs|Ribera Del Duero Red|Tempranillo|45.13|3.5441878|3.9438908|1.8317102|3.6209917|3632|4.4|r|1|Castilla y Leon
Bodega Numanthia Numanthia 2018|Numanthia|2018|Zamora|Bodega Numanthia|Toro Red|Tempranillo|44.37|2.6881545|4.4550295|1.7077287|3.4703038|23121|4.3|r|1|Castilla y Leon
Dominio de Cair Tierras de Cair Reserva 2014|Tierras de Cair Reserva|2014|Ribera del Duero|Dominio de Cair|Ribera Del Duero Red|Tempranillo|38.75|3.6853855|3.988271|1.9169817|3.6253438|3109|4.3|r|1|Castilla y Leon
Atalaya Alaya Tierra 2021|Alaya Tierra|2021|Almansa|Atalaya|Grenache|Grenache|24.4|3.0020678|4.8808465|2.4159343|3.0819228|16078|4.4|r|1|Murcia
Yaso Matteria Viñas Viejas 2018|Matteria Viñas Viejas|2018|Toro|Yaso|Toro Red|Tempranillo|45.83|2.7714|4.5958667|1.5621334|3.6964664|481|4.4|r|1|Castilla y Leon
